Código;Descripción;;Linea;Imp.;Desc.;Precio Vent.;Precio May.;Precio Cost.;Stock Min;Mon.
7840048005802;EMULCOP CONFITERO COPALSA 800GR;UNIDADES;19;10;0;36.000;0;28.500;2;1
7840048005826;CACAO EN POLVO COPALSA 200GR;UNIDADES;19;10;0;15.000;0;11.500;2;1
784004805093;ESENCIA MANTECA 5L;UNIDADES;27;10;0;96.500;0;74.200;2;1
78400481;CAFE MAYO 15G..............;UNIDADES;38;10;0;1.000;0;690;2;1
7840049002718;SIDRA LA CASONA 910 ML.;UNIDADES;25;10;0;11.340;0;9.000;2;1
7840049005344;PAPEL HIGIENICO HIGIENOL 12*4;UNIDADES;1;10;0;4.790;0;3.973;2;1
7840049005351;HIGIENOL EXPORT PERFUMADO;UNIDADES;1;10;0;4.890;0;4.054;2;1
7840049005368;PAPEL HIGIENICI HIGIENOL 60MTS;UNIDADES;23;10;0;9.500;0;7.665;2;1
7840049005375;HIGIENOL P. HIG. TEXTURADO X 4U;UNIDADES;6;10;0;4.900;4.300;3.542;2;1
7840049005382;PAPEL HIGIENICO HIGIENOL 4 UNIDADES;UNIDADES;6;10;0;5.900;5.200;4.449;2;1
7840049005399;PAPEL HIGIENICO TIGRE 30M X4;UNIDADES;1;10;0;3.030;0;2.429;2;1
7840049007171;LECHE EL TERNERITO POLVO 800GR;UNIDADES;3;10;0;41.000;0;33.700;2;1
7840049011017;VINO REY BACO TINTO 1 LITRO;UNIDADES;1;10;0;9.000;0;6.662;2;1
7840049011024;VINO REY BACO ROSADO 1 ÑLITRO;UNIDADES;25;10;0;9.000;0;6.454;2;1
7840049011031;VINO REY BACO BLANCO 1 LITRO1;UNIDADES;25;10;0;10.000;0;8.050;2;1
7840049011475;VINO EL DUENDE TINTO 1 LITRO;UNIDADES;1;10;0;3.999;0;3.478;2;1
7840049011482;VINO EL DUENDE 1 LITRO;UNIDADES;1;10;0;5.390;0;4.146;2;1
7840049011550;LECHE EN POLVO EL TERNERITO 400GR;UNIDADES;3;10;0;22.700;0;18.137;2;1
7840049013615;HIGIENOL PLUS P. HIG. X 4U;UNIDADES;23;10;0;14.000;0;10.855;2;1
7840049013745;PAPEL HIGIENICO HIGIENOL 2UNID;UNIDADES;1;10;0;1.900;0;1.482;2;1
7840049027308;PAPEL FLORIS 4UNIDADES;UNIDADES;6;10;0;3.700;3.500;2.905;2;1
7840049027315;PAPEL FLORIS 30M;UNIDADES;23;10;0;1.000;0;726;2;1
7840049027322;PAPEL HIGIENICO TIGRE 30M;UNIDADES;1;10;0;760;0;613;2;1
7840049027346;PAPEL HIGIENICO HIGIENOL;UNIDADES;23;10;0;1.500;0;1.208;2;1
7840049079437;REY BACO SANGRIA 1 LITRO;UNIDADES;1;10;0;8.650;0;6.850;2;1
7840049079451;PAPEL HIGIENICO HIEGIENOL TEXTURADO X 8U;UNIDADES;23;10;0;10.500;0;8.433;2;1
7840049079536;COMBO MATARAZZO TALLARIN;UNIDADES;1;10;0;0;0;8.272;2;1
7840049079550;COMBO MATARAZZO TALLARIN *3;UNIDADES;1;10;0;9.950;0;8.272;2;1
7840049079581;COMBO MATARAZZO SPA. P1LL2;UNIDADES;1;5;0;9.540;0;7.900;2;1
7840049079604;HIGIENOL P HIG. MAX X 4U;UNIDADES;23;10;0;11.500;0;9.490;2;1
7840049079635;COMBO MATARAZZO LAS+TALL;UNIDADES;1;5;0;11.260;0;9.303;2;1
7840049079642;COMBO MATARAZZO LAS+SPAG;UNIDADES;1;5;0;11.260;0;9.303;2;1
7840049079659;COMBO MATARAZZO TAL P2LL3;UNIDADES;1;5;0;9.540;0;7.900;2;1
7840049079727;PAPEL HIG. HIGIENOL PERF. 30M X 8U;UNIDADES;23;10;0;11.500;0;8.899;2;1
78400498;CAÑA ARISTOCRATA  ETIQUETA NEGRA 200 CC;UNIDADES;25;10;0;4.500;0;3.500;2;1
7840050000345;CERVEZA BABIERA BOTELLITA 12X355CC.;UNIDADES;1;10;0;41.000;0;39.000;2;1
7840050000369;CERVEZA BAVIRERA 12 LATAS DE 354CM3;UNIDADES;1;10;0;41.000;0;39.000;2;1
7840050000413;CERVEZA PILSEN 12 BOTELLAS DE 355CM3;UNIDADES;1;10;0;35.000;0;0;2;1
7840050000437;PILSEN LATA PACK 354CM3 * 12U............;UNIDADES;25;10;0;47.500;0;39.498;2;1
7840050000833;CERVEZA BRAHMA BOT PACK 12X350CM3;UNIDADES;1;10;0;34.000;0;32.000;2;1
7840050000857;OURO FINO FRIO LATA PACK X 12   FRIO;UNIDADES;25;10;0;49.000;0;33.500;2;1
7840050000864;PACK BRAHMA LATAS X 12;UNIDADES;25;10;0;55.000;0;45.912;2;1
7840050001137;BAVIERA MARZEN 330CM;UNIDADES;1;10;0;4.500;0;3.575;2;1
7840050001175;CERVEZA BAVIERA 330CM3;UNIDADES;1;10;0;4.500;0;3.675;2;1
7840050001212;CERVEZA PILSEN 100 AÑOS 620CM3;UNIDADES;1;10;0;7.000;0;5.000;2;1
7840050001229;CERVEZA PILSEN 100 CAJA;UNIDADES;1;10;0;44.000;0;40.000;2;1
7840050001403;CERVEZA BRAHMA CHOPP 473CM;UNIDADES;1;10;0;7.000;0;5.525;2;1
7840050001502;CERVEZA BRAHMA MORENA 960 CM3;UNIDADES;1;10;0;7.500;0;0;2;1
7840050001519;CERVEZA BRAHMA MORENA 354 ML.;UNIDADES;1;10;0;3.500;0;2.860;2;1
7840050001724;STELLA ARTOIS 1 LITRO;UNIDADES;1;10;0;13.500;0;9.916;2;1
7840050001847;BRAHMA ICE PACK CHOPP 12UNID;UNIDADES;1;10;0;42.000;0;0;2;1
7840050002028;CERVEZA PILSEN SPONSOR OFICIAL;UNIDADES;1;10;0;5.500;0;4.316;2;1
7840050002059;CERVEZA PILSEN NIGHT 745CM3;UNIDADES;1;10;0;9.000;0;7.650;2;1
7840050002066;PILSEN NIGHT X 6 745CC;UNIDADES;1;10;0;47.990;0;42.700;2;1
7840050002172;CERVEZA BRAHMA SUBZERO 354CC;UNIDADES;25;10;0;4.000;3.208;2.792;2;1
7840050002189;BRAHMA ZUBZERO PACK 12U;UNIDADES;25;10;0;46.950;0;40.800;2;1
7840050002271;CERVEZA BUDWEISER 354 CM;UNIDADES;25;10;0;4.500;4.250;3.826;2;1
7840050002288;BUDWEISER PACK 6;UNIDADES;25;10;0;27.500;0;22.504;2;1
7840050002332;CERVEZA BUDWAISER 1 LITRO;UNIDADES;25;10;0;12.500;0;10.600;2;1
7840050002349;BUDWEISER 1L X 6;UNIDADES;1;10;0;71.180;0;63.500;2;1
7840050002363;CERVEZA BRAHMA 269 X CAJA;UNIDADES;1;10;0;55.920;0;46.600;2;1
7840050002455;BUD 66 LATA 355CC;UNIDADES;25;10;0;5.500;4.666;3.750;2;1
7840050002462;PACK BUDWEISER 66 LATA X 6;UNIDADES;25;10;0;30.000;0;24.951;2;1
7840050002479;CERVEZA BUDWEIZER 66 1 LT;UNIDADES;1;10;0;13.500;0;11.433;2;1
7840050002486;BUDWEISER 66 1L X CAJA 6U.;UNIDADES;1;10;0;74.880;0;67.700;2;1
7840050002493;BRAHMA TUBITO 269ML;UNIDADES;22;10;0;2.500;2.400;2.125;2;1
7840050002516;BRAHMA TUBITO PACK 12U*269CM3........;UNIDADES;22;10;0;32.000;0;25.506;2;1
7840050002523;BUDWEISER 66 BOTELLITA 330CM3;UNIDADES;22;10;0;7.000;0;5.930;2;1
7840050002639;OURO TUBITO 269CM3...........;UNIDADES;22;10;0;3.500;3.167;2.742;2;1
7840050002660;BRAHMA CHOPP BOTELLITA 330ML;UNIDADES;1;10;0;5.500;0;4.650;2;1
7840050002684;BUDWEISER LATA 354 CC X 6;UNIDADES;25;10;0;25.900;0;22.500;2;1
7840050002752;NORTE CERVEZA 354CC;UNIDADES;25;10;0;2.500;2.167;1.958;2;1
7840050002753;NORTE FRIO 354CC X 12U.;UNIDADES;25;10;0;28.000;0;23.000;2;1
7840050002769;NORTE CERVEZA TUBITO 269CM..............;UNIDADES;22;10;0;2.500;2.209;1.958;2;1
7840050002783;PILSEN-I 340CC;UNIDADES;25;10;0;3.000;2.775;2.525;2;1
7840050002820;BUDWEISER 66 BOTELLA 710CC;UNIDADES;25;10;0;12.000;11.100;8.348;2;1
7840050002837;BUDWEISER 66 710CC X 6U.;UNIDADES;25;10;0;70.000;0;60.600;2;1
7840050002844;NORTE CERVEZA FRIA X PACK 354*12U................;UNIDADES;22;10;0;28.000;0;23.500;2;1
7840050002851;PILSEN LATA 354CC;UNIDADES;25;10;0;3.990;0;3.400;2;1
7840050002936;BRAHMA EXPERIENCE 269CC;UNIDADES;1;10;0;3.500;0;2.983;2;1
7840050002950;BRAHMA EXPERIENCE 269C 12U;UNIDADES;1;10;0;39.490;0;35.800;2;1
7840050003087;BUDWEISER BOTELLITA 340CC..................;UNIDADES;25;10;0;3.500;3.208;2.518;2;1
7840050003094;BRAHMA CARNAVAL PACK X 12U;UNIDADES;1;10;0;45.990;0;40.800;2;1
7840050003162;NORTE CERVEZA PACK FRIO 12U*269CM3.........;UNIDADES;22;10;0;29.000;0;23.502;2;1
7840050003230;OURO´I CERVEZA REORNABLE 340CM3;UNIDADES;22;10;0;2.500;2.312;2.104;2;1
7840050003254;BAVIERA BOTELLITA RET340CC;UNIDADES;25;10;0;3.000;0;2.517;2;1
7840050003292;BUD´I LIGHT RETORNABLE 340CC;UNIDADES;25;10;0;3.500;0;2.934;2;1
7840050003308;BUD LIGHT LATA 354CC;UNIDADES;25;10;0;4.500;4.300;3.825;2;1
7840050003605;BUD 66 310CM3;UNIDADES;22;10;0;5.500;4.542;3.308;2;1
7840050003704;BUDWEISER 66 TUBITO 269CM3............;UNIDADES;22;10;0;4.500;4.167;3.400;2;1
7840050003797;OURO FINO PACK 6 LATAS*354CM3;UNIDADES;22;10;0;21.000;0;17.500;2;1
7840050003865;BUD 66 PACK FRIO 12*354CM3;UNIDADES;22;10;0;56.000;0;45.000;2;1
7840050003933;OURO FINO TUBITO  269ML*12 PACK.............;UNIDADES;22;10;0;40.000;0;32.900;2;1
7840050003940;BAVIERA TUBITO 269CM3;UNIDADES;22;10;0;2.500;2.333;2.117;2;1
7840050004039;BUD 66 TUBITO PACK 12*269 PACK FRIO;UNIDADES;22;10;0;59.500;0;39.700;2;1
7840050004053;BUDWEISER 66 TUBITO FRIO 269CM3*12 UNID............;UNIDADES;22;10;0;55.000;0;39.700;2;1
7840050004060;BAVIERA FRIO PORPACK 269*12 UNIDADES;UNIDADES;22;10;0;30.000;0;25.402;2;1
7840050004497;PILSEN ÑANDE LA ROJA TUBITO 269CC......;UNIDADES;25;10;0;4.000;3.500;3.180;2;1
7840050004503;PILSEN ÑANDE FRIO 12*269CC;UNIDADES;22;10;0;45.500;0;38.155;2;1
7840050004992;PILSEN I LATA 269ML........;UNIDADES;22;10;0;3.500;3.300;2.883;2;1
7840050005005;PILSEN I PACK FRIO 269CM3 *12 U........;UNIDADES;22;10;2;41.500;0;34.600;2;1
7840050005159;PILSEN ÑANDE LA NEGRA TUBITO 269CC.......;UNIDADES;25;10;0;4.500;0;3.233;2;1
7840050005289;PILSEN ÑANDE LA BLANCA TUBITO 269CC.............;UNIDADES;25;10;0;4.000;3.500;3.180;2;1
7840050005296;PILSEN ÑANDE KURATU FRIO 12*236CC;UNIDADES;22;10;0;45.500;0;38.155;2;1
784005000857;OURO FINO PACK 12*354CM3 FRIO;UNIDADES;22;10;0;45.000;0;35.000;2;1
784005002639;1;UNIDADES;22;10;0;3.000;2.583;2.291;2;1
784005004503;PILSEN ÑANDE FRIO 12*269CC;UNIDADES;22;10;0;45.500;0;38.155;2;1
78400504;ARISTOCRATA 200 ML;UNIDADES;1;10;0;3.283;0;2.525;2;1
7840051005509;MAMON EN ALMIBAR MARIANGELA 1 KL.;UNIDADES;1;10;0;7.600;0;0;2;1
78400511;CAÑA PARAPITI 200ML;UNIDADES;25;10;0;2.000;0;1.592;2;1
7840051345865;PACK BRAHMA LATA 473 X 12;UNIDADES;1;10;0;75.880;0;70.000;2;1
78400528;CAÑA FORTIN 200CC;UNIDADES;25;10;0;2.200;0;1.708;2;1
7840054012061;SERVILLETAS DE PAPEL XCARET 50 U. 24X24;UNIDADES;1;10;0;3.500;0;2.500;2;1
7840058;NULL;UNIDADES;1;10;0;0;0;0;2;1
7840058000019;COCA COLA DESCARTABLE 500 ML .....;UNIDADES;22;10;0;4.800;4.400;4.000;2;1
7840058000020;PACK COCA COLA 500CC X 12U;UNIDADES;1;10;0;36.960;0;33.600;2;1
7840058000026;COCA COLA 2 LITROS DESCARTABLE................;UNIDADES;22;10;0;10.800;10.000;8.958;2;1
7840058000040;FANTA  NARANJA DESCARTABLE 500ML. ....;UNIDADES;22;10;0;4.850;4.500;4.000;2;1
7840058000057;FANTA NARANJA 2L ....;UNIDADES;22;10;0;10.800;10.000;8.958;2;1
7840058000071;GASEOSA SPRITE 500 CC. NO RETORNABLE;UNIDADES;22;10;0;4.500;3.960;3.600;2;1
7840058000088;SPRITE 2 LTS. NO RETORNABLE;UNIDADES;22;10;0;9.800;0;8.134;2;1
7840058000118;GASEOSA SIMBA GUARANA 500 CC. NO RETORNABLE;UNIDADES;1;10;0;3.000;0;28.800;2;1
7840058000125;SIMBA GUARANA DESCARTABLE 2 LT.;UNIDADES;1;10;0;5.890;0;5.250;2;1
7840058000132;GASEOSA SIMBA PIÑA 500 CC. NO RETORNABLE;UNIDADES;1;10;0;3.000;0;28.800;2;1
7840058000149;GASEOSA SIMBA PIÑA 2 LTS. NO RETORNABLE;UNIDADES;1;10;0;5.690;0;5.250;2;1
7840058000224;SPRITE ZERO RETORNABLE 350ML ....;UNIDADES;22;10;0;2.650;0;1.742;2;1
7840058000236;SPRITE RETORNABLE 350ML ....;UNIDADES;22;10;0;2.650;0;1.917;2;1
7840058000279;COCA COLA RETORNABLE 350ML. ...;UNIDADES;22;10;0;2.650;0;1.692;2;1
7840058000286;SPRITE 350CC;UNIDADES;22;10;0;2.500;0;1.692;2;1
7840058000293;FANTA NARANJA RETORNABLE 350ML. ...;UNIDADES;22;10;0;2.650;0;1.917;2;1
7840058000316;COCA COLA 1 LITRO RETORNABLE;UNIDADES;22;10;0;4.000;3.584;3.208;2;1
7840058000323;SPRITE LITRO;UNIDADES;22;10;0;3.900;0;3.200;2;1
7840058000330;FANTA NARANJA 1L;UNIDADES;22;10;0;3.900;3.584;3.200;2;1
7840058000354;GASEOSA SIMBA GUARANÁ 1 LITRO RETORNABLE;UNIDADES;1;10;0;2.890;0;0;2;1
7840058000361;COCA COLA RET 1,5L;UNIDADES;22;10;0;6.500;0;4.980;2;1
7840058000378;GASEOSA SPRITE RETOR 1.5;UNIDADES;22;10;0;6.500;0;4.980;2;1
7840058000392;FANTA NARANJA LIT 1/2;UNIDADES;22;10;0;6.500;0;4.980;2;1
7840058000415;SIMBA 1 1/2 LITRO RETORNABLE;UNIDADES;1;10;0;4.000;0;3.375;2;1
7840058000477;GASEOSA COCA COLA 2L. RETORNABLE;UNIDADES;22;10;0;7.000;0;5.392;2;1
7840058000478;COCA COLA ZERO CON ENVASE 2L;UNIDADES;1;10;0;8.950;0;4.760;2;1
7840058000484;GASEOSA SPRITE 2L RETORNABLE;UNIDADES;22;10;0;7.000;0;5.810;2;1
7840058000491;GASEOSA FANTA NARANJA 2L RETORNABLE;UNIDADES;22;10;0;7.000;0;5.810;2;1
7840058000590;MERENDERO FRUGOS PACK *6;UNIDADES;1;10;0;19.990;0;16.001;2;1
7840058000620;COCA COLA MULTIPACK 1.5 LITROS X4 .....;UNIDADES;22;10;0;29.500;28.000;24.538;2;1
7840058000675;COCA COLA DESCARTABLE 1.5L ....;UNIDADES;22;10;0;8.900;8.500;6.134;2;1
7840058000682;GASEOSA COCA COLA DIET 1.5LITROS;UNIDADES;1;10;0;4.000;0;0;2;1
7840058000705;GASEOSA SPRITE NO RETORNABLE 1.5 LITROS;UNIDADES;1;10;0;6.950;0;5.781;2;1
7840058000736;GASEOSA SIMBA GUARANA 1.5 LITROS NO RETOR.;UNIDADES;1;10;0;5.890;0;4.935;2;1
7840058000743;GASEOSA SIMBA PIÑA NO RETORNABLE 1.5 L;UNIDADES;1;10;0;5.890;0;4.935;2;1
7840058000750;GASEOSA COCA COLA NO RETORNABLE 2 1/4 LITROS;UNIDADES;22;10;0;9.800;9.400;8.119;2;1
7840058000774;GASEOSA SPRITE NO RETORNABLE 2 1/4 LITROS;UNIDADES;1;10;0;8.350;0;6.886;2;1
7840058000804;SIMBA PINA 225 L DESC;UNIDADES;1;10;0;6.890;0;5.758;2;1
7840058000880;PACK PROMOCIONAL;UNIDADES;1;10;0;11.700;0;9.612;2;1
7840058000965;PROMO COCA COLA PACK X 2 (2.25 LTS);UNIDADES;1;10;0;15.800;0;12.892;2;1
7840058000972;PACK X 4 COCA COLA;UNIDADES;1;10;0;32.900;0;27.360;2;1
7840058001009;GASEOSA SCHWEPPES CITRUS 2L;UNIDADES;1;10;0;6.950;0;5.781;2;1
7840058001030;COCA COLA PROMO PAGUE 5 LLEVE6 500CC ....;UNIDADES;22;10;0;24.500;0;20.088;2;1
7840058001061;SCHWEPPES CITRUS 2L;UNIDADES;22;10;0;10.800;10.000;8.958;2;1
78400580010651;SCHWEPPES;UNIDADES;1;10;0;8.300;0;0;2;1
7840058001436;SCHWEPPES CITRUS DESCARTABLE 500ML ....;UNIDADES;22;10;0;5.000;4.650;4.000;2;1
7840058001443;SCHWEPPES TONICA 500 ML.......;UNIDADES;22;10;0;4.850;4.500;4.000;2;1
7840058001450;PACK *2 COCA ZERO 1.5L;UNIDADES;1;10;0;13.000;0;10.886;2;1
7840058001504;PACK *2 SPRITE ZERO 1.5L;UNIDADES;1;10;0;13.000;0;10.886;2;1
7840058001535;COCA ZERO 1.5 DESC 4;UNIDADES;1;10;0;26.150;0;21.771;2;1
7840058001542;PROMO PACK X3 COCA 2.25LTS;UNIDADES;1;10;0;23.700;0;19.338;2;1
7840058001573;FANTA ZERO 1.5;UNIDADES;1;10;0;26.150;0;21.771;2;1
7840058001641;PACK *2 FANTA ZERO 1.5L;UNIDADES;1;10;0;13.000;0;10.886;2;1
7840058001696;GASEOSA PROMO PACK *2 COCA+SABORES 2.25L;UNIDADES;1;10;0;15.800;0;12.892;2;1
7840058001740;GASEOSA SPRITE ZERO 500ML;UNIDADES;22;10;0;4.500;0;3.600;2;1
7840058001757;FANTA MANDARINA DESCARTABLE 500ML ....;UNIDADES;22;10;0;4.850;4.650;4.000;2;1
7840058001771;AQUARIUS NARANJA PACK 410ML;UNIDADES;1;10;0;14.750;0;12.000;2;1
7840058001825;FANTA MANDARINA 2L .....;UNIDADES;22;10;0;10.800;10.000;8.958;2;1
7840058001856;GASEOSA SPRITE ZERO 1.5LTRO;UNIDADES;1;10;0;6.950;0;5.781;2;1
7840058001863;SPRITE ZERO 1.5 DESC 4;UNIDADES;1;10;0;26.150;0;21.771;2;1
7840058001870;COCA COLA RETORNABLE 200 ML;UNIDADES;22;10;0;1.500;1.208;1.083;2;1
7840058001871;FANTA RETORNABLE 200CC;UNIDADES;1;10;0;1.000;0;700;2;1
7840058001872;SPRITE RETORNABLE 200CC;UNIDADES;1;10;0;1.000;0;700;2;1
7840058001873;FANTA GUARANA RETORNABLE 200CC;UNIDADES;1;10;0;1.000;0;700;2;1
7840058001887;COCA COLA 250ML  .....;UNIDADES;22;10;0;2.500;0;1.720;2;1
7840058001891;ENVASE VACIA COCA COLA GS 3000;UNIDADES;1;10;0;3.000;0;2.000;2;1
7840058001962;DASANI BALANCE SABOR CITRUS 500ML;UNIDADES;1;10;0;2.490;0;1.883;2;1
7840058001979;DASANI BALANCE SABOR CITRUS;UNIDADES;1;10;0;3.950;0;13.300;2;1
7840058002082;DASANI AGUA SIN GAS 500ML.....;UNIDADES;22;10;0;2.500;2.300;1.950;2;1
7840058002083;PACK AGUA MINERAL SIN GAS DASANI 500CCX12U.;UNIDADES;1;10;0;20.990;0;18.756;2;1
7840058002105;DASANI AGUA CON GAS 500ML......;UNIDADES;22;10;0;2.500;2.300;1.950;2;1
7840058002181;DASANI GASIFICADA DURAZNO 500ML;UNIDADES;1;10;0;2.490;0;1.500;2;1
7840058002198;DASANI VALANCE DURAZNO;UNIDADES;1;10;0;3.950;0;0;2;1
7840058002266;DASANI ACTIVE SABOR LIMON;UNIDADES;1;10;0;3.600;0;0;2;1
7840058002273;DASANI ACTIVE SABOR LIMON 500ML;UNIDADES;1;10;0;2.500;0;1.500;2;1
7840058002280;FANTA NARANJA ZERO DESCARTABLE 500ML ....;UNIDADES;22;10;0;5.000;4.500;4.000;2;1
7840058002297;FANTA ZERO NARANJA 1.5LITROS;UNIDADES;1;10;0;6.950;0;5.781;2;1
7840058002440;FANTA NARANJA 200CC;UNIDADES;22;10;0;1.500;1.208;1.083;2;1
7840058002457;SPRITE 200CC;UNIDADES;22;10;0;1.500;1.208;1.083;2;1
7840058002458;FANTA GUARANA 200CC;UNIDADES;1;10;0;1.000;0;700;2;1
7840058002471;PACK DASANI X5 500ML;UNIDADES;22;10;0;11.500;11.700;8.082;2;1
7840058002525;COCA COLA ZERO 350ML;UNIDADES;22;10;0;2.650;0;2.167;2;1
7840058002532;COCA COLA ZERO 500ML ...;UNIDADES;22;10;0;5.000;0;4.000;2;1
7840058002549;COCA COLA ZERO DESCARTABLE 1.5 LITROS;UNIDADES;22;10;0;8.900;8.123;7.377;2;1
7840058002556;COCA COLA ZERO 250 ML;UNIDADES;1;10;0;2.000;0;1.373;2;1
7840058002563;GASEOSA COCA COLA ZERO 2.25L;UNIDADES;22;10;0;9.800;9.400;8.119;2;1
7840058002655;PAGUE 3 LLEVE 4 DASANI;UNIDADES;1;10;0;5.970;0;0;2;1
7840058002662;DASANI SIN GAS 2000CC PROMO PACK *3;UNIDADES;1;10;0;7.800;0;6.455;2;1
7840058002679;DASANI MANDARINA GASIFICADA 500ML;UNIDADES;1;10;0;2.000;0;1.500;2;1
7840058002723;GASEOSA PACK COCA + COCAS ZERO 2.25L;UNIDADES;22;10;0;18.600;0;14.689;2;1
7840058002815;POWERADE MANZANA 500ML;UNIDADES;22;10;0;7.000;0;5.810;2;1
7840058002822;POWERADE PAGUE 5 LLEVE 6 MANZANA 500ML;UNIDADES;22;10;0;35.000;0;29.047;2;1
7840058002839;POWERADE SABOR NARANJA 500CC;UNIDADES;1;10;0;6.500;0;5.394;2;1
7840058002846;POWERADE PAGUE 5 LLEVE 6 NARANJA 500ML;UNIDADES;1;10;0;32.500;0;26.972;2;1
7840058002877;POWERADE MOUNTAIN BLAST 500ML;UNIDADES;22;10;0;7.000;0;5.810;2;1
7840058002884;POWERADE MOUNTAIN PAGUE 5 LLEVE 6 500ML;UNIDADES;22;10;0;35.000;0;29.047;2;1
7840058002938;CRUSH PIÑA 2 LITROS..........;UNIDADES;22;10;0;6.000;5.500;4.975;2;1
7840058002945;CRUSH POMELO 2 LITROS..............;UNIDADES;22;10;0;5.000;4.550;3.975;2;1
7840058002952;CRUSH GUARANA 2L;UNIDADES;22;10;0;6.000;5.500;4.975;2;1
7840058002990;BURN ENERGY DRINK 250ML;UNIDADES;22;10;0;7.500;0;6.125;2;1
7840058003003;ENERGIZANTE BURN PACK  250ML;UNIDADES;1;10;0;26.950;0;24.500;2;1
7840058003010;CRUSH NARANJA 2 LITROS.........;UNIDADES;22;10;0;5.000;4.550;3.975;2;1
7840058003089;FANTA GUARANA DESCARTABLE 500ML ....;UNIDADES;22;10;0;4.850;0;4.000;2;1
7840058003102;FANTA GUARANA 2.25LT;UNIDADES;1;10;0;8.350;0;6.886;2;1
7840058003126;FANTA NARANJA MANDARINA 2.250;UNIDADES;1;10;0;8.350;0;6.886;2;1
7840058003133;GASEOSA FANTA GUARANA 2L RETORNABLE;UNIDADES;22;10;0;7.000;0;4.916;2;1
7840058003140;FANTA GUARANA 200CC;UNIDADES;1;10;0;1.000;0;700;2;1
7840058003157;FANTA GUARANA RETORNABLE 350ML. ...;UNIDADES;22;10;0;2.650;0;1.917;2;1
7840058003324;POERADE MANZANA;UNIDADES;1;10;0;4.500;0;0;2;1
7840058003331;POWERADE NARANJA;UNIDADES;1;10;0;5.000;0;0;2;1
7840058003348;POWERADE;UNIDADES;1;10;0;5.000;0;0;2;1
7840058003362;AQUARIUS PERA 410ML;UNIDADES;1;10;0;4.000;0;3.200;2;1
7840058003379;AQUARIUS PIÑA 410ML;UNIDADES;1;10;0;2.490;0;2.000;2;1
7840058003386;AQUARIUS MANZANA 410;UNIDADES;22;10;0;4.000;0;3.200;2;1
7840058003393;AQUARIUS PERA 1.5L;UNIDADES;22;10;0;7.500;0;6.225;2;1
7840058003409;AQUARIUS PIÑA 1.5L;UNIDADES;1;10;0;4.490;0;3.750;2;1
7840058003416;AQUARIUS MANZANA 1.5L ...;UNIDADES;22;10;0;8.000;0;6.554;2;1
7840058003485;AQUARIUS PERA PACK 410ML;UNIDADES;1;10;0;17.250;0;14.000;2;1
7840058003508;AQUARIUS MANZANA PACK  410ML;UNIDADES;1;10;0;17.250;0;14.000;2;1
7840058003546;FRUGOS DURAZNO 1 LITRO .....;UNIDADES;22;10;0;8.500;8.200;6.710;2;1
7840058003553;JUGOS FRUGOS NARANJA 1LITRO;UNIDADES;22;10;0;7.950;0;6.360;2;1
78400580035553;JUGO FRUGOS NARANJA 1 LITRO;UNIDADES;1;10;0;5.650;0;0;2;1
7840058003560;JUGOS FRUGOS MANZANA 1 LITRO;UNIDADES;22;10;0;8.000;0;6.360;2;1
7840058003577;FRUGOS DURAZNO 200ML ....;UNIDADES;22;10;0;3.000;2.458;2.333;2;1
7840058003584;FRUGOS NARANJA 200ML .....;UNIDADES;22;10;0;3.000;0;2.355;2;1
7840058003591;JUGOS FRUGOS MANZANA 200ML;UNIDADES;22;10;0;3.000;0;2.333;2;1
7840058003607;FRUGOS DURAZNO 200ML P5 LL6;UNIDADES;22;10;0;14.950;0;12.712;2;1
7840058003614;FRUGOS NARANJA 200ML P5 LL6;UNIDADES;22;10;0;14.950;0;12.712;2;1
7840058003621;FRUGOS MANZANA 200ML P5 LL6;UNIDADES;22;10;0;14.950;0;12.712;2;1
7840058003638;COCA COLA ZERO RETORNABLE 2L;UNIDADES;22;10;0;7.000;0;4.916;2;1
7840058003669;GASEOSA FANTA PIÑA RETORN 2 LTS;UNIDADES;22;10;0;7.000;0;4.916;2;1
7840058003676;GASEOSA SPRITE ZERO RETORNABLE 2 LITROS;UNIDADES;22;10;0;7.000;0;4.916;2;1
7840058003690;FANTA PIÑA DESCARTABLE 500ML. ....;UNIDADES;22;10;0;5.000;4.650;4.000;2;1
7840058003720;FANTA GUARANA 1L;UNIDADES;22;10;0;3.900;3.584;3.200;2;1
7840058003737;FANTA GUARANA 1,5L;UNIDADES;22;10;0;6.500;0;4.980;2;1
7840058003744;FANTA PIÑA 1L;UNIDADES;22;10;0;3.900;0;3.200;2;1
7840058003751;FANTA PIÑA RET 1,5L;UNIDADES;22;10;0;6.500;0;4.980;2;1
7840058003775;PACK X 2;UNIDADES;1;10;0;11.000;0;8.320;2;1
7840058003782;PACK X2 MANZANA;UNIDADES;1;10;0;11.000;0;8.320;2;1
7840058003799;PACK X2 NARANJA;UNIDADES;1;10;0;11.000;0;9.152;2;1
7840058003812;AQUARIUS NARANJA 1,5L ...;UNIDADES;22;10;0;8.000;0;6.554;2;1
7840058003829;AQUARIUS NARANJA 410ML.....;UNIDADES;22;10;0;4.000;0;3.200;2;1
7840058003874;DASANI AGUA CON GAS 2L ....;UNIDADES;22;10;0;4.000;3.800;3.236;2;1
7840058003898;DASANI 2,25 L SIN GAS;UNIDADES;22;10;0;3.500;3.300;2.875;2;1
